('utt116816', 'utt116817')
('utt149222', 'utt149225')
('utt152207', 'utt152209')
('utt55462', 'utt55468')
('utt83112', 'utt83114')
('utt37347', 'utt37352')
('utt65795', 'utt65796')
('utt144086', 'utt144089')
('utt67245', 'utt67248')
('utt108421', 'utt108426')
('utt19121', 'utt19126')
('utt107754', 'utt107759')
('utt71232', 'utt71237')
('utt4973', 'utt4977')
('utt128075', 'utt128081')
('utt37217', 'utt37220')
('utt76059', 'utt76061')
('utt116754', 'utt116755')
('utt81259', 'utt81265')
('utt74189', 'utt74193')
('utt138868', 'utt138872')
('utt92595', 'utt92596')
('utt53303', 'utt53307')
('utt121017', 'utt121021')
('utt72247', 'utt72251')
('utt101276', 'utt101282')
('utt26794', 'utt26798')
('utt6257', 'utt6263')
('utt116157', 'utt116161')
('utt98004', 'utt98005')
('utt136281', 'utt136284')
('utt121696', 'utt121697')
('utt57049', 'utt57051')
('utt95463', 'utt95471')
('utt45246', 'utt45247')
('utt70273', 'utt70276')
('utt33852', 'utt33856')
('utt72244', 'utt72247')
('utt674', 'utt681')
('utt123969', 'utt123971')
('utt59277', 'utt59278')
('utt27864', 'utt27868')
('utt87456', 'utt87461')
('utt4269', 'utt4270')
('utt137738', 'utt137740')
('utt41755', 'utt41757')
('utt104961', 'utt104967')
('utt143145', 'utt143147')
('utt1386', 'utt1390')
('utt22806', 'utt22814')
('utt78390', 'utt78394')
('utt102641', 'utt102645')
('utt1241', 'utt1248')
('utt151004', 'utt151007')
('utt128809', 'utt128816')
('utt55702', 'utt55704')
('utt129977', 'utt129982')
('utt137801', 'utt137802')
('utt139077', 'utt139081')
('utt123741', 'utt123747')
('utt82924', 'utt82930')
('utt139075', 'utt139084')
('utt78016', 'utt78024')
('utt38761', 'utt38765')
('utt26345', 'utt26347')
('utt40023', 'utt40027')
('utt87047', 'utt87048')
('utt58183', 'utt58187')
('utt21929', 'utt21934')
('utt89542', 'utt89543')
('utt137793', 'utt137794')
('utt20770', 'utt20771')
('utt102293', 'utt102294')
('utt112040', 'utt112042')
('utt92379', 'utt92380')
('utt21094', 'utt21095')
('utt15381', 'utt15383')
('utt122301', 'utt122303')
('utt52668', 'utt52669')
('utt143926', 'utt143932')
('utt26792', 'utt26800')
('utt78064', 'utt78067')
('utt54004', 'utt54010')
('utt88427', 'utt88429')
('utt48780', 'utt48786')
('utt106206', 'utt106207')
('utt78446', 'utt78448')
('utt60394', 'utt60398')
('utt3368', 'utt3371')
('utt91216', 'utt91219')
('utt78067', 'utt78069')
('utt94819', 'utt94828')
('utt126475', 'utt126478')
('utt135319', 'utt135321')
('utt99800', 'utt99803')
('utt97005', 'utt97010')
('utt96140', 'utt96142')
('utt103897', 'utt103903')
('utt12351', 'utt12356')
('utt68674', 'utt68677')
('utt141939', 'utt141943')
('utt21295', 'utt21300')
('utt151986', 'utt151991')
('utt76589', 'utt76590')
('utt20977', 'utt20981')
('utt99721', 'utt99724')
('utt72142', 'utt72144')
('utt97479', 'utt97480')
('utt89924', 'utt89925')
('utt100343', 'utt100345')
('utt109467', 'utt109472')
('utt95561', 'utt95562')
('utt36310', 'utt36316')
('utt64625', 'utt64629')
('utt137841', 'utt137844')
('utt85934', 'utt85940')
('utt77325', 'utt77330')
('utt6376', 'utt6381')
('utt95209', 'utt95216')
('utt83539', 'utt83541')
('utt139183', 'utt139187')
('utt71580', 'utt71583')
('utt17261', 'utt17264')
('utt90272', 'utt90274')
('utt99848', 'utt99852')
('utt52512', 'utt52515')
('utt89923', 'utt89927')
('utt22806', 'utt22811')
('utt102641', 'utt102642')
('utt53304', 'utt53307')
('utt141620', 'utt141622')
('utt56262', 'utt56266')
('utt132096', 'utt132098')
('utt143235', 'utt143243')
('utt117202', 'utt117204')
('utt78971', 'utt78973')
('utt111107', 'utt111110')
('utt79587', 'utt79588')
('utt130971', 'utt130977')
('utt141385', 'utt141386')
('utt10895', 'utt10896')
('utt142938', 'utt142943')
('utt37060', 'utt37062')
('utt93551', 'utt93554')
('utt87092', 'utt87098')
('utt25195', 'utt25196')
('utt77918', 'utt77921')
('utt50322', 'utt50326')
('utt12798', 'utt12802')
('utt12199', 'utt12203')
('utt31703', 'utt31711')
('utt73008', 'utt73009')
('utt41646', 'utt41651')
('utt58030', 'utt58033')
('utt57701', 'utt57702')
('utt23950', 'utt23956')
('utt33760', 'utt33768')
('utt57636', 'utt57641')
('utt35274', 'utt35279')
('utt114912', 'utt114917')
('utt88481', 'utt88483')
('utt93406', 'utt93408')
('utt41647', 'utt41651')
('utt64519', 'utt64525')
('utt50970', 'utt50977')
('utt111949', 'utt111950')
('utt87269', 'utt87270')
('utt137847', 'utt137848')
('utt139343', 'utt139350')
('utt133066', 'utt133069')
('utt74524', 'utt74527')
('utt50869', 'utt50872')
('utt73444', 'utt73450')
('utt16175', 'utt16179')
('utt103210', 'utt103211')
('utt151713', 'utt151714')
('utt97733', 'utt97737')
('utt35353', 'utt35357')
('utt87092', 'utt87097')
('utt18511', 'utt18515')
('utt33853', 'utt33857')
('utt151656', 'utt151658')
('utt2124', 'utt2128')
('utt7772', 'utt7779')
('utt151932', 'utt151934')
('utt136561', 'utt136565')
('utt148290', 'utt148292')
('utt13207', 'utt13209')
('utt45836', 'utt45839')
('utt103972', 'utt103979')
('utt29190', 'utt29192')
('utt28176', 'utt28177')
('utt33852', 'utt33858')
('utt38433', 'utt38439')
('utt100405', 'utt100411')
('utt34193', 'utt34194')
('utt151319', 'utt151322')
('utt79', 'utt85')
('utt1291', 'utt1296')
('utt50326', 'utt50329')
('utt92952', 'utt92953')
('utt102130', 'utt102135')
('utt14073', 'utt14074')
('utt125726', 'utt125731')
('utt101157', 'utt101164')
('utt24454', 'utt24455')
('utt72553', 'utt72555')
('utt149520', 'utt149524')
('utt99514', 'utt99517')
('utt110119', 'utt110125')
('utt126341', 'utt126342')
('utt115434', 'utt115435')
('utt123740', 'utt123743')
('utt28916', 'utt28917')
('utt136850', 'utt136855')
('utt101383', 'utt101387')
('utt63942', 'utt63950')
('utt90846', 'utt90852')
('utt120487', 'utt120494')
('utt31879', 'utt31881')
('utt41400', 'utt41404')
('utt15292', 'utt15293')
('utt27365', 'utt27366')
('utt120331', 'utt120332')
('utt110124', 'utt110127')
('utt2939', 'utt2941')
('utt130080', 'utt130082')
('utt5285', 'utt5287')
('utt149903', 'utt149904')
('utt23812', 'utt23815')
('utt67434', 'utt67439')
('utt131284', 'utt131291')
('utt90592', 'utt90597')
('utt105563', 'utt105564')
('utt71688', 'utt71692')
('utt12061', 'utt12066')
('utt6720', 'utt6723')
('utt77531', 'utt77536')
('utt100937', 'utt100943')
('utt66974', 'utt66976')
('utt95657', 'utt95658')
('utt138766', 'utt138771')
('utt87268', 'utt87273')
('utt78448', 'utt78450')
('utt151660', 'utt151663')
('utt7451', 'utt7458')
('utt92738', 'utt92744')
('utt10716', 'utt10717')
('utt115433', 'utt115435')
('utt85332', 'utt85333')
('utt97738', 'utt97741')
('utt15576', 'utt15581')
('utt121364', 'utt121369')
('utt61553', 'utt61555')
('utt18446', 'utt18447')
('utt84277', 'utt84279')
('utt56448', 'utt56451')
('utt106728', 'utt106729')
('utt137004', 'utt137005')
('utt72485', 'utt72486')
('utt151711', 'utt151718')
('utt55964', 'utt55966')
('utt122698', 'utt122704')
('utt93097', 'utt93098')
('utt130174', 'utt130176')
('utt13117', 'utt13120')
('utt50447', 'utt50454')
('utt132856', 'utt132858')
('utt25866', 'utt25868')
('utt105300', 'utt105305')
('utt54369', 'utt54371')
('utt12423', 'utt12425')
('utt52676', 'utt52677')
('utt147300', 'utt147301')
('utt76789', 'utt76792')
('utt18513', 'utt18516')
('utt99296', 'utt99302')
('utt120329', 'utt120333')
('utt97059', 'utt97063')
('utt87740', 'utt87741')
('utt10296', 'utt10297')
('utt49729', 'utt49731')
('utt90266', 'utt90270')
('utt137521', 'utt137522')
('utt29187', 'utt29193')
('utt4906', 'utt4910')
('utt89251', 'utt89255')
('utt146523', 'utt146529')
('utt122702', 'utt122703')
('utt16470', 'utt16472')
('utt14390', 'utt14391')
('utt74344', 'utt74345')
('utt75268', 'utt75272')
('utt105348', 'utt105349')
('utt15146', 'utt15148')
('utt113918', 'utt113927')
('utt50560', 'utt50563')
('utt131894', 'utt131900')
('utt95986', 'utt95987')
('utt120417', 'utt120425')
('utt88644', 'utt88646')
('utt15694', 'utt15697')
('utt7941', 'utt7942')
('utt10711', 'utt10714')
('utt79585', 'utt79586')
('utt149741', 'utt149747')
('utt10557', 'utt10559')
('utt49888', 'utt49893')
('utt73371', 'utt73375')
('utt59976', 'utt59980')
('utt17261', 'utt17263')
('utt114696', 'utt114699')
('utt14783', 'utt14785')
('utt8586', 'utt8589')
('utt82713', 'utt82716')
('utt97478', 'utt97481')
('utt27867', 'utt27868')
('utt28454', 'utt28457')
('utt31766', 'utt31768')
('utt125103', 'utt125105')
('utt51413', 'utt51417')
('utt111203', 'utt111204')
('utt117541', 'utt117548')
('utt8659', 'utt8661')
('utt136726', 'utt136728')
('utt147874', 'utt147879')
('utt56798', 'utt56799')
('utt27010', 'utt27012')
('utt106725', 'utt106731')
('utt54464', 'utt54471')
('utt97429', 'utt97431')
('utt35086', 'utt35094')
('utt20639', 'utt20642')
('utt51959', 'utt51966')
('utt52588', 'utt52593')
('utt72482', 'utt72485')
('utt146439', 'utt146443')
('utt39590', 'utt39592')
('utt4411', 'utt4412')
('utt32035', 'utt32037')
('utt20974', 'utt20977')
('utt127824', 'utt127826')
('utt57753', 'utt57755')
('utt136627', 'utt136628')
('utt121637', 'utt121641')
('utt9460', 'utt9462')
('utt103591', 'utt103595')
('utt83299', 'utt83302')
('utt56324', 'utt56327')
('utt72632', 'utt72636')
('utt61814', 'utt61815')
('utt60296', 'utt60298')
('utt82051', 'utt82057')
('utt99852', 'utt99854')
('utt100575', 'utt100584')
('utt56972', 'utt56974')
('utt50977', 'utt50978')
('utt97477', 'utt97480')
('utt36153', 'utt36154')
('utt53152', 'utt53153')
('utt142085', 'utt142090')
('utt109207', 'utt109212')
('utt134064', 'utt134067')
('utt99001', 'utt99003')
('utt149472', 'utt149478')
('utt41842', 'utt41850')
('utt70272', 'utt70273')
('utt6254', 'utt6263')
('utt67436', 'utt67440')
('utt90594', 'utt90595')
('utt9566', 'utt9567')
('utt82467', 'utt82471')
('utt118387', 'utt118392')
('utt109396', 'utt109398')
('utt151931', 'utt151933')
('utt16711', 'utt16712')
('utt120645', 'utt120646')
('utt8989', 'utt8993')
('utt80057', 'utt80059')
('utt40022', 'utt40026')
('utt89677', 'utt89680')
('utt84960', 'utt84964')
('utt31137', 'utt31139')
('utt22127', 'utt22130')
('utt138011', 'utt138012')
('utt152843', 'utt152845')
('utt99192', 'utt99197')
('utt35352', 'utt35357')
('utt8985', 'utt8988')
('utt4972', 'utt4974')
('utt102291', 'utt102295')
('utt16600', 'utt16607')
('utt22393', 'utt22394')
('utt60394', 'utt60399')
('utt970', 'utt971')
('utt143471', 'utt143476')
('utt109668', 'utt109673')
('utt56329', 'utt56330')
('utt114394', 'utt114398')
('utt121368', 'utt121370')
('utt54010', 'utt54012')
('utt112170', 'utt112175')
('utt99931', 'utt99935')
('utt3365', 'utt3370')
('utt54109', 'utt54111')
('utt83391', 'utt83393')
('utt150771', 'utt150775')
('utt101382', 'utt101385')
('utt116089', 'utt116093')
('utt115213', 'utt115216')
('utt12802', 'utt12805')
('utt53224', 'utt53225')
('utt147207', 'utt147209')
('utt75783', 'utt75788')
('utt85190', 'utt85192')
('utt52512', 'utt52516')
('utt15577', 'utt15580')
('utt53301', 'utt53302')
('utt51784', 'utt51791')
('utt29364', 'utt29365')
('utt76880', 'utt76882')
('utt89544', 'utt89549')
('utt13757', 'utt13761')
('utt139426', 'utt139434')
('utt73711', 'utt73714')
('utt83241', 'utt83243')
('utt49656', 'utt49658')
('utt58077', 'utt58080')
('utt77178', 'utt77181')
('utt9149', 'utt9151')
('utt147397', 'utt147398')
('utt862', 'utt865')
('utt76264', 'utt76266')
('utt101909', 'utt101912')
('utt77920', 'utt77923')
('utt141772', 'utt141773')
('utt71776', 'utt71778')
('utt12798', 'utt12801')
('utt65790', 'utt65798')
('utt99298', 'utt99300')
('utt25916', 'utt25922')
('utt45151', 'utt45152')
('utt16172', 'utt16179')
('utt107920', 'utt107922')
('utt99408', 'utt99415')
('utt151717', 'utt151720')
('utt49942', 'utt49943')
('utt79412', 'utt79416')
('utt80332', 'utt80336')
('utt125728', 'utt125731')
('utt78261', 'utt78267')
('utt32670', 'utt32671')
('utt129741', 'utt129748')
('utt124999', 'utt125004')
('utt74077', 'utt74079')
('utt151711', 'utt151714')
('utt51958', 'utt51959')
('utt91853', 'utt91855')
('utt488', 'utt492')
('utt139959', 'utt139962')
('utt88565', 'utt88567')
('utt51787', 'utt51790')
('utt66413', 'utt66418')
('utt41643', 'utt41648')
('utt118296', 'utt118298')
('utt142084', 'utt142088')
('utt3989', 'utt3990')
('utt8652', 'utt8655')
('utt128990', 'utt128996')
('utt60899', 'utt60905')
('utt19533', 'utt19534')
('utt134939', 'utt134942')
('utt59667', 'utt59668')
('utt55962', 'utt55966')
('utt59598', 'utt59601')
('utt4969', 'utt4973')
('utt92740', 'utt92742')
('utt36310', 'utt36313')
('utt151986', 'utt151988')
('utt20878', 'utt20880')
('utt1852', 'utt1858')
('utt33293', 'utt33296')
('utt152965', 'utt152968')
('utt98059', 'utt98064')
('utt47334', 'utt47336')
('utt12351', 'utt12353')
('utt105835', 'utt105837')
('utt7937', 'utt7942')
('utt20635', 'utt20636')
('utt142938', 'utt142945')
('utt19354', 'utt19358')
('utt10465', 'utt10468')
('utt94429', 'utt94434')
('utt120566', 'utt120567')
('utt88647', 'utt88648')
('utt7458', 'utt7459')
('utt46660', 'utt46663')
('utt15381', 'utt15388')
('utt47665', 'utt47667')
('utt16966', 'utt16973')
('utt110755', 'utt110756')
('utt133710', 'utt133712')
('utt131289', 'utt131290')
('utt46508', 'utt46509')
('utt15292', 'utt15298')
('utt54738', 'utt54746')
('utt21350', 'utt21351')
('utt83106', 'utt83112')
('utt11230', 'utt11237')
('utt75565', 'utt75570')
('utt24973', 'utt24980')
('utt10709', 'utt10714')
('utt115925', 'utt115928')
('utt140389', 'utt140391')
('utt56857', 'utt56863')
('utt15644', 'utt15646')
('utt118295', 'utt118298')
('utt7301', 'utt7302')
('utt106879', 'utt106887')
('utt75983', 'utt75984')
('utt46506', 'utt46514')
('utt27432', 'utt27434')
('utt41267', 'utt41273')
('utt151715', 'utt151720')
('utt150777', 'utt150779')
('utt101283', 'utt101285')
('utt27426', 'utt27431')
('utt62363', 'utt62365')
('utt49733', 'utt49735')
('utt142185', 'utt142188')
('utt22875', 'utt22878')
('utt103588', 'utt103597')
('utt133167', 'utt133174')
('utt42261', 'utt42262')
('utt3292', 'utt3299')
('utt96367', 'utt96370')
('utt26658', 'utt26662')
('utt30821', 'utt30824')
('utt34756', 'utt34762')
('utt139609', 'utt139613')
('utt40088', 'utt40093')
('utt133381', 'utt133388')
('utt120208', 'utt120209')
('utt21560', 'utt21561')
('utt134068', 'utt134069')
('utt88424', 'utt88427')
('utt75069', 'utt75075')
('utt106153', 'utt106155')
('utt12140', 'utt12141')
('utt9196', 'utt9201')
('utt49657', 'utt49663')
('utt96599', 'utt96604')
('utt113470', 'utt113476')
('utt69181', 'utt69186')
('utt24558', 'utt24565')
('utt55464', 'utt55465')
('utt81160', 'utt81166')
('utt55301', 'utt55306')
('utt16967', 'utt16968')
('utt11104', 'utt11109')
('utt107149', 'utt107150')
('utt4263', 'utt4269')
('utt142628', 'utt142630')
('utt139075', 'utt139081')
('utt73306', 'utt73314')
('utt70378', 'utt70381')
('utt34092', 'utt34101')
('utt80270', 'utt80278')
('utt13116', 'utt13117')
('utt13685', 'utt13694')
('utt40087', 'utt40089')
('utt59775', 'utt59781')
('utt128278', 'utt128285')
('utt14830', 'utt14832')
('utt71452', 'utt71455')
('utt129539', 'utt129546')
('utt133612', 'utt133616')
('utt130971', 'utt130975')
('utt118004', 'utt118007')
('utt55465', 'utt55468')
('utt94822', 'utt94825')
('utt136727', 'utt136730')
('utt150025', 'utt150033')
('utt25595', 'utt25596')
('utt124143', 'utt124145')
('utt52103', 'utt52106')
('utt30754', 'utt30758')
('utt8985', 'utt8987')
('utt116345', 'utt116351')
('utt114628', 'utt114634')
('utt29053', 'utt29054')
('utt141383', 'utt141388')
('utt4814', 'utt4818')
('utt55252', 'utt55259')
('utt63051', 'utt63053')
('utt150184', 'utt150187')
('utt54111', 'utt54112')
('utt85271', 'utt85272')
('utt25110', 'utt25112')
('utt6850', 'utt6853')
('utt74188', 'utt74192')
('utt115882', 'utt115883')
('utt146610', 'utt146615')
('utt20252', 'utt20256')
('utt77011', 'utt77013')
('utt152315', 'utt152317')
('utt56323', 'utt56332')
('utt21344', 'utt21345')
('utt24558', 'utt24561')
('utt64519', 'utt64523')
('utt8334', 'utt8335')
('utt22875', 'utt22879')
('utt80064', 'utt80065')
('utt48778', 'utt48784')
('utt18305', 'utt18309')
('utt16600', 'utt16608')
('utt6373', 'utt6379')
('utt38431', 'utt38438')
('utt22942', 'utt22946')
('utt12506', 'utt12507')
('utt52772', 'utt52777')
('utt64520', 'utt64524')
('utt102289', 'utt102295')
('utt114400', 'utt114402')
('utt81160', 'utt81161')
('utt75567', 'utt75571')
('utt63546', 'utt63548')
('utt81685', 'utt81689')
('utt19529', 'utt19536')
('utt7452', 'utt7455')
('utt44927', 'utt44931')
('utt72048', 'utt72051')
('utt107576', 'utt107579')
('utt66569', 'utt66570')
('utt12198', 'utt12205')
('utt121094', 'utt121100')
('utt1091', 'utt1097')
('utt56975', 'utt56976')
('utt131899', 'utt131900')
('utt142262', 'utt142263')
('utt100412', 'utt100414')
('utt137840', 'utt137846')
('utt35087', 'utt35091')
('utt86604', 'utt86608')
('utt55700', 'utt55704')
('utt104708', 'utt104714')
('utt102564', 'utt102566')
('utt35181', 'utt35182')
('utt34281', 'utt34283')
('utt88425', 'utt88426')
('utt97003', 'utt97011')
('utt1290', 'utt1295')
('utt35271', 'utt35273')
('utt72144', 'utt72147')
('utt31550', 'utt31552')
('utt491', 'utt494')
('utt44770', 'utt44776')
('utt125103', 'utt125110')
('utt30177', 'utt30179')
('utt56011', 'utt56012')
('utt28287', 'utt28290')
('utt97008', 'utt97010')
('utt52672', 'utt52674')
('utt139077', 'utt139084')
('utt106978', 'utt106979')
('utt144374', 'utt144376')
('utt102560', 'utt102565')
('utt73711', 'utt73715')
('utt70027', 'utt70030')
('utt32305', 'utt32306')
('utt123816', 'utt123821')
('utt34489', 'utt34495')
('utt28375', 'utt28376')
('utt82197', 'utt82200')
('utt26349', 'utt26350')
('utt54627', 'utt54632')
('utt82925', 'utt82931')
('utt95983', 'utt95988')
('utt78261', 'utt78266')
('utt56637', 'utt56644')
('utt109472', 'utt109474')
('utt81161', 'utt81162')
('utt9956', 'utt9960')
('utt5894', 'utt5895')
('utt118004', 'utt118009')
('utt125106', 'utt125108')
('utt141939', 'utt141941')
('utt31604', 'utt31607')
('utt3559', 'utt3560')
('utt69049', 'utt69050')
('utt114629', 'utt114636')
('utt40256', 'utt40259')
('utt22807', 'utt22811')
('utt95714', 'utt95721')
('utt87967', 'utt87968')
('utt78443', 'utt78448')
('utt50326', 'utt50330')
('utt65977', 'utt65979')
('utt147684', 'utt147687')
('utt91081', 'utt91084')
('utt4820', 'utt4821')
('utt104480', 'utt104484')
('utt131703', 'utt131704')
('utt7771', 'utt7774')
('utt63261', 'utt63264')
('utt25196', 'utt25202')
('utt104536', 'utt104538')
('utt152702', 'utt152710')
('utt105062', 'utt105063')
('utt99141', 'utt99147')
('utt37060', 'utt37067')
('utt143927', 'utt143929')
('utt108626', 'utt108627')
('utt63165', 'utt63171')
('utt136687', 'utt136689')
('utt15081', 'utt15088')
('utt93221', 'utt93225')
('utt48015', 'utt48016')
('utt115215', 'utt115216')
('utt77917', 'utt77918')
('utt26080', 'utt26082')
('utt127957', 'utt127958')
('utt61179', 'utt61185')
('utt138120', 'utt138123')
('utt60290', 'utt60296')
('utt19937', 'utt19938')
('utt77921', 'utt77922')
('utt120568', 'utt120571')
('utt149473', 'utt149478')
('utt97007', 'utt97011')
('utt66885', 'utt66891')
('utt12198', 'utt12200')
('utt122503', 'utt122507')
('utt8582', 'utt8584')
('utt23413', 'utt23416')
('utt144625', 'utt144628')
('utt146614', 'utt146617')
('utt54006', 'utt54010')
('utt129139', 'utt129146')
('utt83181', 'utt83182')
('utt65927', 'utt65932')
('utt107146', 'utt107149')
('utt77007', 'utt77011')
('utt146123', 'utt146129')
('utt136281', 'utt136283')
('utt64850', 'utt64853')
('utt88650', 'utt88652')
('utt40257', 'utt40262')
('utt10833', 'utt10839')
('utt81967', 'utt81974')
('utt98790', 'utt98791')
('utt126477', 'utt126481')
('utt110999', 'utt111006')
('utt86311', 'utt86313')
('utt115931', 'utt115932')
('utt17394', 'utt17398')
('utt84281', 'utt84285')
('utt75068', 'utt75070')
('utt74838', 'utt74844')
('utt19716', 'utt19723')
('utt13116', 'utt13122')
('utt152129', 'utt152135')
('utt112647', 'utt112649')
('utt145455', 'utt145457')
('utt63167', 'utt63168')
('utt46660', 'utt46664')
('utt117544', 'utt117545')
('utt43816', 'utt43817')
('utt146813', 'utt146817')
