('utt121636', 'utt47785')
('utt88648', 'utt14264')
('utt57640', 'utt86312')
('utt14829', 'utt129741')
('utt139429', 'utt106551')
('utt124777', 'utt17120')
('utt144627', 'utt77918')
('utt100517', 'utt45246')
('utt19357', 'utt107584')
('utt22812', 'utt40028')
('utt37021', 'utt8990')
('utt118007', 'utt87460')
('utt12298', 'utt85700')
('utt8443', 'utt137929')
('utt102809', 'utt151005')
('utt149524', 'utt32040')
('utt106207', 'utt135544')
('utt66796', 'utt9318')
('utt74791', 'utt55558')
('utt55702', 'utt137796')
('utt88568', 'utt24455')
('utt32978', 'utt20883')
('utt121695', 'utt29952')
('utt8237', 'utt69946')
('utt107265', 'utt149746')
('utt216', 'utt149907')
('utt63799', 'utt83185')
('utt59205', 'utt107390')
('utt123821', 'utt128469')
('utt92373', 'utt11885')
('utt79694', 'utt129146')
('utt109473', 'utt60759')
('utt21645', 'utt109471')
('utt62991', 'utt150526')
('utt61388', 'utt22736')
('utt100106', 'utt1291')
('utt37863', 'utt4675')
('utt49656', 'utt67340')
('utt81572', 'utt30001')
('utt46559', 'utt44558')
('utt106974', 'utt10556')
('utt47092', 'utt126657')
('utt88062', 'utt98789')
('utt147678', 'utt139083')
('utt3510', 'utt141336')
('utt82576', 'utt47086')
('utt83834', 'utt123972')
('utt51307', 'utt69181')
('utt55816', 'utt136855')
('utt116204', 'utt147111')
('utt55300', 'utt29499')
('utt23891', 'utt114449')
('utt10557', 'utt109057')
('utt19717', 'utt106639')
('utt51739', 'utt96425')
('utt148418', 'utt144624')
('utt97176', 'utt133273')
('utt3702', 'utt39584')
('utt128078', 'utt29955')
('utt40316', 'utt25458')
('utt60296', 'utt8046')
('utt65983', 'utt49515')
('utt95416', 'utt151543')
('utt111104', 'utt63171')
('utt60395', 'utt130669')
('utt39156', 'utt3800')
('utt105106', 'utt29371')
('utt104330', 'utt112169')
('utt8652', 'utt58078')
('utt83298', 'utt63260')
('utt65054', 'utt86604')
('utt107267', 'utt62499')
('utt134586', 'utt42568')
('utt140926', 'utt8047')
('utt57050', 'utt147206')
('utt51487', 'utt40498')
('utt77789', 'utt77867')
('utt44263', 'utt93503')
('utt28567', 'utt134939')
('utt116208', 'utt132858')
('utt79695', 'utt89252')
('utt101633', 'utt93324')
('utt60898', 'utt133167')
('utt81332', 'utt126479')
('utt73524', 'utt140447')
('utt55383', 'utt74190')
('utt146251', 'utt60753')
('utt8660', 'utt145462')
('utt87971', 'utt128281')
('utt9957', 'utt143142')
('utt52827', 'utt15651')
('utt104814', 'utt139079')
('utt93408', 'utt56915')
('utt122127', 'utt70021')
('utt57167', 'utt55893')
('utt71183', 'utt113477')
('utt50977', 'utt25105')
('utt34100', 'utt70072')
('utt110761', 'utt139484')
('utt63947', 'utt110758')
('utt135108', 'utt82391')
('utt129140', 'utt71451')
('utt84771', 'utt78577')
('utt71694', 'utt137521')
('utt22261', 'utt149653')
('utt102940', 'utt77786')
('utt57311', 'utt79924')
('utt22266', 'utt71578')
('utt107754', 'utt151657')
('utt140244', 'utt96426')
('utt97432', 'utt85196')
('utt129627', 'utt491')
('utt130086', 'utt132099')
('utt41269', 'utt106833')
('utt111890', 'utt19357')
('utt88649', 'utt36795')
('utt146311', 'utt16295')
('utt74931', 'utt43562')
('utt147001', 'utt7246')
('utt79413', 'utt63613')
('utt50331', 'utt96882')
('utt35886', 'utt8656')
('utt54363', 'utt81162')
('utt73521', 'utt113923')
('utt72635', 'utt120208')
('utt114333', 'utt134936')
('utt32040', 'utt31031')
('utt2123', 'utt84773')
('utt94681', 'utt77533')
('utt547', 'utt10192')
('utt37018', 'utt26485')
('utt22549', 'utt24449')
('utt43480', 'utt106638')
('utt78633', 'utt94748')
('utt61183', 'utt122124')
('utt36312', 'utt53543')
('utt59492', 'utt139898')
('utt130714', 'utt80151')
('utt46657', 'utt122303')
('utt146608', 'utt101387')
('utt84', 'utt31027')
('utt124769', 'utt10561')
('utt58917', 'utt35886')
('utt144623', 'utt93852')
('utt16126', 'utt104328')
('utt106836', 'utt103206')
('utt85705', 'utt6255')
('utt56801', 'utt20534')
('utt46378', 'utt79867')
('utt22126', 'utt63169')
('utt39671', 'utt149655')
('utt149170', 'utt32146')
('utt79873', 'utt31931')
('utt26592', 'utt66415')
('utt66210', 'utt49942')
('utt91495', 'utt56910')
('utt137795', 'utt60751')
('utt133710', 'utt18575')
('utt54110', 'utt116573')
('utt549', 'utt73524')
('utt88283', 'utt29638')
('utt6858', 'utt61183')
('utt47168', 'utt109476')
('utt53218', 'utt8051')
('utt87672', 'utt44490')
('utt104713', 'utt42266')
('utt138770', 'utt15153')
('utt92042', 'utt70024')
('utt51414', 'utt94431')
('utt139342', 'utt86720')
('utt918', 'utt41008')
('utt66105', 'utt124207')
('utt59777', 'utt114915')
('utt91939', 'utt69050')
('utt32975', 'utt4086')
('utt75271', 'utt116819')
('utt47668', 'utt26481')
('utt101629', 'utt75075')
('utt78687', 'utt100242')
('utt104403', 'utt59328')
('utt47662', 'utt105566')
('utt19536', 'utt133336')
('utt3991', 'utt64219')
('utt117002', 'utt59597')
('utt102802', 'utt33361')
('utt147293', 'utt72046')
('utt141944', 'utt756')
('utt56798', 'utt120646')
('utt74787', 'utt80063')
('utt2941', 'utt147685')
('utt28571', 'utt20876')
('utt21193', 'utt131622')
('utt102938', 'utt4169')
('utt84060', 'utt137801')
('utt101388', 'utt9798')
('utt102942', 'utt106205')
('utt121788', 'utt86318')
('utt4671', 'utt45558')
('utt140865', 'utt71774')
('utt37017', 'utt21192')
('utt85865', 'utt72244')
('utt143143', 'utt82667')
('utt58807', 'utt143394')
('utt16370', 'utt107925')
('utt39488', 'utt79583')
('utt79867', 'utt8934')
('utt83018', 'utt111893')
('utt87734', 'utt135107')
('utt83791', 'utt94431')
('utt102425', 'utt77069')
('utt129211', 'utt11059')
('utt152965', 'utt78631')
('utt125988', 'utt31435')
('utt50111', 'utt7173')
('utt78575', 'utt83610')
('utt149745', 'utt33761')
('utt93329', 'utt16472')
('utt12506', 'utt89677')
('utt108745', 'utt82718')
('utt134066', 'utt48787')
('utt106317', 'utt72143')
('utt111950', 'utt37021')
('utt131948', 'utt73864')
('utt117391', 'utt95663')
('utt85332', 'utt124538')
('utt1295', 'utt124999')
('utt120337', 'utt149748')
('utt38437', 'utt44329')
('utt75788', 'utt140935')
('utt29054', 'utt69944')
('utt101282', 'utt30489')
('utt95342', 'utt86788')
('utt19725', 'utt102127')
('utt55297', 'utt101629')
('utt9737', 'utt89827')
('utt151002', 'utt46661')
('utt105837', 'utt78694')
('utt129626', 'utt29646')
('utt753', 'utt114993')
('utt153457', 'utt112775')
('utt112177', 'utt59208')
('utt90344', 'utt386')
('utt122303', 'utt143397')
('utt55765', 'utt91853')
('utt46657', 'utt110121')
('utt23954', 'utt135326')
('utt122132', 'utt71777')
('utt42805', 'utt108426')
('utt118681', 'utt81259')
('utt104963', 'utt96142')
('utt135543', 'utt150094')
('utt41849', 'utt135257')
('utt33230', 'utt43473')
('utt9145', 'utt143924')
('utt131702', 'utt107270')
('utt135709', 'utt48449')
('utt96370', 'utt135324')
('utt74927', 'utt55028')
('utt62357', 'utt139083')
('utt93221', 'utt61978')
('utt94430', 'utt102871')
('utt106207', 'utt95661')
('utt71583', 'utt152438')
('utt23591', 'utt116286')
('utt50873', 'utt7939')
('utt1295', 'utt68239')
('utt148888', 'utt100511')
('utt118992', 'utt140096')
('utt41011', 'utt22436')
('utt4413', 'utt109469')
('utt97125', 'utt8987')
('utt3710', 'utt146306')
('utt146813', 'utt67443')
('utt150777', 'utt41269')
('utt57588', 'utt143994')
('utt32977', 'utt132325')
('utt33294', 'utt56269')
('utt79693', 'utt130086')
('utt22880', 'utt95211')
('utt131359', 'utt121699')
('utt13118', 'utt107924')
('utt45147', 'utt87544')
('utt83839', 'utt151545')
('utt36858', 'utt118056')
('utt22265', 'utt59601')
('utt49654', 'utt152547')
('utt50111', 'utt127959')
('utt123397', 'utt75780')
('utt7509', 'utt38687')
('utt111107', 'utt9461')
('utt100517', 'utt23589')
('utt103973', 'utt117202')
('utt95567', 'utt75267')
('utt62504', 'utt30934')
('utt69828', 'utt43812')
('utt134811', 'utt62446')
('utt55302', 'utt123583')
('utt2122', 'utt95718')
('utt91405', 'utt19299')
('utt71239', 'utt136681')
('utt7456', 'utt118004')
('utt41015', 'utt50327')
('utt113016', 'utt114635')
('utt125007', 'utt7773')
('utt133832', 'utt83543')
('utt129635', 'utt41643')
('utt30495', 'utt61558')
('utt146442', 'utt135542')
('utt47334', 'utt114631')
('utt146121', 'utt33301')
('utt73306', 'utt52101')
('utt91938', 'utt146124')
('utt130292', 'utt89251')
('utt45253', 'utt27434')
('utt68240', 'utt21556')
('utt100342', 'utt91215')
('utt69051', 'utt83475')
('utt29638', 'utt54467')
('utt80058', 'utt147402')
('utt26489', 'utt129264')
('utt105919', 'utt153371')
('utt143140', 'utt143476')
('utt61279', 'utt41269')
('utt91853', 'utt1394')
('utt8991', 'utt6581')
('utt34278', 'utt146247')
('utt44072', 'utt92951')
('utt66104', 'utt137929')
('utt38513', 'utt50699')
('utt131702', 'utt5286')
('utt54365', 'utt117006')
('utt35354', 'utt144442')
('utt95987', 'utt16797')
('utt80663', 'utt97472')
('utt18910', 'utt21644')
('utt56978', 'utt52593')
('utt116754', 'utt151661')
('utt58413', 'utt147302')
('utt40185', 'utt65792')
('utt20768', 'utt45347')
('utt99630', 'utt9')
('utt139183', 'utt93612')
('utt144257', 'utt40634')
('utt150033', 'utt74186')
('utt78018', 'utt102425')
('utt64219', 'utt123743')
('utt56016', 'utt861')
('utt152969', 'utt131407')
('utt18185', 'utt15088')
('utt141942', 'utt142355')
('utt32041', 'utt11231')
('utt62890', 'utt148290')
('utt61283', 'utt36044')
('utt40182', 'utt125852')
('utt49377', 'utt56324')
('utt143395', 'utt27228')
('utt63610', 'utt18911')
('utt44932', 'utt100934')
('utt109476', 'utt141938')
('utt73580', 'utt79587')
('utt106548', 'utt59665')
('utt15698', 'utt868')
('utt79319', 'utt128284')
('utt137523', 'utt75270')
('utt25193', 'utt65536')
('utt47085', 'utt72300')
('utt19438', 'utt39590')
('utt14932', 'utt74011')
('utt74596', 'utt110756')
('utt129215', 'utt39109')
('utt63549', 'utt114402')
('utt83300', 'utt7181')
('utt105843', 'utt61978')
('utt55305', 'utt36851')
('utt137523', 'utt34416')
('utt24453', 'utt75386')
('utt16369', 'utt27431')
('utt66210', 'utt125156')
('utt19439', 'utt121095')
('utt8052', 'utt8155')
('utt142802', 'utt7453')
('utt83839', 'utt28461')
('utt55031', 'utt65200')
('utt126416', 'utt10468')
('utt104623', 'utt32373')
('utt35883', 'utt139342')
('utt18578', 'utt82470')
('utt21193', 'utt83016')
('utt54636', 'utt7934')
('utt48864', 'utt58805')
('utt124305', 'utt115929')
('utt55300', 'utt98003')
('utt109472', 'utt28008')
('utt47340', 'utt19229')
('utt18788', 'utt37062')
('utt145212', 'utt29641')
('utt59603', 'utt104623')
('utt56452', 'utt78449')
('utt126718', 'utt44069')
('utt120846', 'utt69046')
('utt51484', 'utt61429')
('utt113095', 'utt13501')
('utt58406', 'utt64857')
('utt31549', 'utt59600')
('utt46513', 'utt3150')
('utt92959', 'utt68677')
('utt42562', 'utt109313')
('utt86724', 'utt58413')
('utt75787', 'utt102136')
('utt27646', 'utt114841')
('utt43237', 'utt679')
('utt106209', 'utt132317')
('utt99725', 'utt29497')
('utt51238', 'utt79316')
('utt139182', 'utt59134')
('utt65924', 'utt104711')
('utt134359', 'utt67339')
('utt121901', 'utt90596')
('utt7174', 'utt74347')
('utt14694', 'utt129983')
('utt107757', 'utt44258')
('utt17899', 'utt15085')
('utt14635', 'utt6043')
('utt85938', 'utt72297')
('utt120570', 'utt144087')
('utt138868', 'utt39375')
('utt77786', 'utt102642')
('utt12425', 'utt50703')
('utt80444', 'utt71847')
('utt123491', 'utt101094')
('utt51233', 'utt136803')
('utt46657', 'utt27646')
('utt38183', 'utt21760')
('utt22806', 'utt117669')
('utt120570', 'utt15573')
('utt45602', 'utt96879')
('utt150033', 'utt14829')
('utt97362', 'utt115879')
('utt120209', 'utt59326')
('utt112771', 'utt88057')
('utt60160', 'utt28116')
('utt125984', 'utt149480')
('utt47339', 'utt42264')
('utt10187', 'utt106879')
('utt757', 'utt75190')
('utt21300', 'utt21980')
('utt9196', 'utt28914')
('utt48857', 'utt60165')
('utt58030', 'utt59320')
('utt65541', 'utt92375')
('utt74932', 'utt132856')
('utt101043', 'utt3145')
('utt153173', 'utt74071')
('utt3423', 'utt101386')
('utt129218', 'utt24561')
('utt59204', 'utt8529')
('utt148420', 'utt69047')
('utt85793', 'utt151318')
('utt46664', 'utt143142')
('utt23889', 'utt115683')
('utt17122', 'utt108314')
('utt33854', 'utt115431')
('utt151985', 'utt152758')
('utt106556', 'utt110554')
('utt109397', 'utt81264')
('utt108069', 'utt11009')
('utt142439', 'utt33042')
('utt44322', 'utt114915')
('utt32721', 'utt75383')
('utt121785', 'utt66206')
('utt32141', 'utt99805')
('utt127277', 'utt83393')
('utt65923', 'utt40184')
('utt93227', 'utt73065')
('utt3297', 'utt139487')
('utt68779', 'utt93559')
('utt126148', 'utt8053')
('utt28288', 'utt32790')
('utt25594', 'utt81971')
('utt140388', 'utt20255')
('utt113284', 'utt39373')
('utt99807', 'utt115429')
('utt149279', 'utt99936')
('utt66327', 'utt70270')
('utt114916', 'utt89437')
('utt71236', 'utt82198')
('utt53155', 'utt29193')
('utt114843', 'utt53736')
('utt144444', 'utt75981')
('utt3216', 'utt85785')
('utt123054', 'utt81333')
('utt5283', 'utt33448')
('utt91497', 'utt133832')
('utt66886', 'utt88838')
('utt109471', 'utt89674')
('utt141198', 'utt66110')
('utt149225', 'utt152552')
('utt100513', 'utt78448')
('utt81852', 'utt117005')
('utt104811', 'utt28379')
('utt134808', 'utt79921')
('utt21344', 'utt31706')
('utt104966', 'utt140384')
('utt107755', 'utt74148')
('utt15645', 'utt60752')
('utt41402', 'utt115209')
('utt69181', 'utt48447')
('utt104810', 'utt92049')
('utt70376', 'utt137927')
('utt67487', 'utt111110')
('utt77787', 'utt38517')
('utt135258', 'utt95036')
('utt127284', 'utt118386')
('utt128743', 'utt95215')
('utt33535', 'utt85863')
('utt84277', 'utt9460')
('utt38695', 'utt36451')
('utt51306', 'utt24646')
('utt128016', 'utt153165')
('utt103045', 'utt149333')
('utt123740', 'utt33762')
('utt67115', 'utt100937')
('utt144086', 'utt89594')
('utt14483', 'utt64218')
('utt146924', 'utt130299')
('utt108744', 'utt44825')
('utt22730', 'utt89137')
('utt10835', 'utt109048')
('utt121370', 'utt1699')
('utt81851', 'utt146245')
('utt43396', 'utt27232')
('utt103904', 'utt5896')
('utt4911', 'utt138308')
('utt93852', 'utt117201')
('utt23894', 'utt4269')
('utt84772', 'utt71231')
('utt753', 'utt55699')
('utt121898', 'utt150597')
('utt86040', 'utt48443')
('utt152963', 'utt146810')
('utt82057', 'utt28117')
('utt65799', 'utt144881')
('utt25360', 'utt83538')
('utt23818', 'utt97060')
('utt142847', 'utt40029')
('utt33229', 'utt41270')
('utt79969', 'utt13121')
('utt67338', 'utt49521')
('utt74593', 'utt49380')
('utt7058', 'utt45843')
('utt53416', 'utt97425')
('utt91775', 'utt12295')
('utt84957', 'utt102135')
('utt81213', 'utt42801')
('utt101909', 'utt86316')
('utt113015', 'utt22807')
('utt19352', 'utt86783')
('utt87047', 'utt82580')
('utt56797', 'utt87270')
('utt74677', 'utt117209')
('utt8053', 'utt45246')
('utt127634', 'utt49654')
('utt126154', 'utt10898')
('utt118394', 'utt45980')
('utt15647', 'utt50564')
('utt28572', 'utt50868')
('utt7302', 'utt97889')
('utt109310', 'utt49732')
('utt92680', 'utt130293')
('utt16119', 'utt86607')
('utt9459', 'utt8534')
('utt123258', 'utt110943')
('utt113925', 'utt54466')
('utt99719', 'utt83545')
('utt112654', 'utt47946')
('utt37060', 'utt32983')
('utt61820', 'utt96421')
('utt75708', 'utt7')
('utt135540', 'utt147685')
('utt78022', 'utt1097')
('utt19716', 'utt66974')
('utt132686', 'utt16248')
('utt55381', 'utt127280')
('utt8992', 'utt47785')
('utt110999', 'utt146521')
('utt10560', 'utt78853')
('utt103978', 'utt19533')
('utt47035', 'utt153165')
('utt83544', 'utt22811')
('utt97065', 'utt99145')
('utt149325', 'utt13812')
('utt88148', 'utt93226')
('utt26485', 'utt142936')
('utt2206', 'utt68677')
('utt27430', 'utt71853')
('utt51490', 'utt80334')
('utt66789', 'utt102560')
('utt31035', 'utt72556')
('utt134361', 'utt44771')
('utt74003', 'utt80785')
('utt44825', 'utt150524')
('utt24741', 'utt153378')
('utt61689', 'utt82466')
('utt111201', 'utt146813')
('utt127069', 'utt133381')
('utt60898', 'utt104705')
('utt85704', 'utt102645')
('utt102429', 'utt20297')
('utt85329', 'utt55563')
('utt86538', 'utt7933')
('utt127076', 'utt105299')
('utt18646', 'utt16973')
('utt7459', 'utt93715')
('utt91215', 'utt93500')
('utt149476', 'utt12292')
('utt29191', 'utt4816')
('utt86723', 'utt102933')
('utt63264', 'utt128081')
('utt116580', 'utt44929')
('utt106725', 'utt145889')
('utt1454', 'utt134068')
('utt57171', 'utt99048')
('utt99141', 'utt84068')
('utt31434', 'utt47662')
('utt125852', 'utt32146')
('utt74349', 'utt125847')
('utt35486', 'utt59205')
('utt15575', 'utt90269')
('utt103050', 'utt32793')
('utt152315', 'utt74741')
('utt72740', 'utt868')
('utt89251', 'utt93089')
('utt77175', 'utt42261')
('utt22812', 'utt19932')
('utt129267', 'utt152701')
('utt20982', 'utt136467')
('utt63542', 'utt93399')
('utt14483', 'utt120574')
('utt133068', 'utt59272')
('utt116892', 'utt92740')
('utt112178', 'utt37019')
('utt105840', 'utt75567')
('utt97010', 'utt55702')
('utt94827', 'utt1394')
('utt2129', 'utt80515')
('utt99410', 'utt88285')
('utt150593', 'utt99005')
('utt130294', 'utt139612')
('utt128817', 'utt126063')
('utt43476', 'utt42261')
('utt64853', 'utt551')
('utt11886', 'utt123397')
('utt141337', 'utt65799')
('utt19717', 'utt12798')
('utt33233', 'utt50451')
('utt79409', 'utt48985')
('utt106557', 'utt148426')
('utt20874', 'utt104050')
('utt16470', 'utt94430')
('utt152441', 'utt70192')
('utt118684', 'utt87101')
('utt78068', 'utt128552')
('utt92683', 'utt110121')
('utt91495', 'utt60165')
('utt40179', 'utt151540')
('utt149742', 'utt114454')
('utt39801', 'utt140097')
('utt10304', 'utt39592')
('utt146311', 'utt149480')
('utt34189', 'utt93615')
('utt77006', 'utt140455')
('utt129631', 'utt25592')
('utt77871', 'utt99140')
('utt36149', 'utt102877')
('utt7241', 'utt129138')
('utt126348', 'utt46665')
('utt132102', 'utt20253')
('utt73060', 'utt9572')
('utt51308', 'utt66411')
('utt116353', 'utt126836')
('utt104331', 'utt123488')
('utt80150', 'utt16246')
('utt38517', 'utt69946')
('utt75504', 'utt115880')
('utt152757', 'utt144880')
('utt146123', 'utt124141')
('utt77073', 'utt88058')
('utt65797', 'utt133338')
('utt53417', 'utt120078')
('utt137743', 'utt77066')
('utt66107', 'utt24454')
('utt99519', 'utt150734')
('utt99302', 'utt105914')
('utt34420', 'utt93404')
('utt50323', 'utt87456')
('utt28382', 'utt8991')
('utt27015', 'utt19529')
('utt6043', 'utt67544')
('utt73368', 'utt140450')
('utt39960', 'utt128997')
('utt41499', 'utt26488')
('utt151991', 'utt137841')
('utt58084', 'utt20877')
('utt50874', 'utt70268')
('utt129266', 'utt96477')
('utt72555', 'utt23027')
('utt28120', 'utt112773')
('utt30827', 'utt38762')
('utt33767', 'utt95339')
('utt140089', 'utt15146')
('utt18449', 'utt64629')
('utt55762', 'utt116812')
('utt143742', 'utt16180')
('utt53546', 'utt35280')
('utt43814', 'utt7059')
('utt123393', 'utt63166')
('utt128281', 'utt54111')
('utt109308', 'utt23591')
('utt48019', 'utt38517')
('utt114910', 'utt107525')
('utt93221', 'utt63802')
('utt138690', 'utt5896')
('utt26221', 'utt25590')
('utt55819', 'utt149479')
('utt90268', 'utt36451')
('utt30489', 'utt17397')
('utt108424', 'utt3372')
('utt30120', 'utt85193')
('utt82049', 'utt65198')
('utt42419', 'utt89674')
('utt8053', 'utt124207')
('utt141330', 'utt22814')
('utt66883', 'utt60220')
('utt55770', 'utt106981')
('utt78898', 'utt25104')
('utt144380', 'utt103596')
('utt67183', 'utt47782')
('utt13813', 'utt97735')
('utt118684', 'utt55464')
('utt49897', 'utt57753')
('utt56794', 'utt144440')
('utt81574', 'utt67853')
('utt102876', 'utt18307')
('utt145220', 'utt143147')
('utt131067', 'utt93224')
('utt98788', 'utt110260')
('utt88426', 'utt81967')
('utt55254', 'utt100510')
('utt57169', 'utt25867')
('utt129977', 'utt28185')
('utt30942', 'utt146678')
('utt61383', 'utt149656')
('utt140097', 'utt14700')
('utt51486', 'utt93508')
('utt65198', 'utt50448')
('utt117543', 'utt118010')
('utt63167', 'utt152442')
('utt1243', 'utt77914')
('utt27941', 'utt136735')
('utt85325', 'utt90275')
('utt86605', 'utt867')
('utt51958', 'utt108621')
('utt80153', 'utt78900')
('utt139900', 'utt125985')
('utt26655', 'utt64215')
('utt146307', 'utt47339')
('utt79412', 'utt74190')
